numResources;dbMaxX;dbMaxY;iNumThreads;numTasks_UP;dbTasksDensity_UP;numSolutionsFound_UP;dblExecutionTime_UP;iTotServiced_UP;dbTraveledDistance_UP;dbCompletionTime_UP;dbWaitingTime_UP;dbTotalCosts_UP;numTasks_P;dbTasksDensity_P;numSolutionsFound_P;dblExecutionTime_P;iTotServiced_P;dbTraveledDistance_P;dbCompletionTime_P;dbWaitingTime_P;dbTotalCosts_P;dbAbsExecTimeDiff;dbPerExecTimeDiff;dbAbsSrvcdTasksDiff;dbPerSrvcdTasksDiff;dbPrecision;dbRecall;dbAbsCorrectlyClassified;dbPerCorrectlyClassified;dbAbsUncorrectlyClassified;dbPerUncorrectlyClassified
200;200,0;200,0;24;2000;0,05;2;2761,618;1316;30794,78383987529;106245,06938272105;208,2855428457881;2137157,998487345;1325;0,033125;2;1188,542;1295;31137,645739579584;106343,78214925269;232,13640967311107;124550,58295831835;-1573,076;-0,5696211423882666;-21,0;-0,015957446808510637;0,8709084835779175;0,871;1742,0;87,1;258,0;12,9
200;200,0;200,0;24;2000;0,05;2;2787,725;1286;31055,860930139974;105529,37607840357;99,51514826370675;2248444,3313421346;1218;0,03045;2;1317,893;1218;25147,990481501147;97118,04186238733;426,05138088618526;25147,990481501147;-1469,8319999999999;-0,5272514326197885;-68,0;-0,05287713841368585;0,8821716410702213;0,877;1754,0;87,7;246,0;12,3
200;142,0;142,0;24;2000;0,09918666931164452;2;2950,134;1447;22532,502874333986;105609,66738399956;179,16450966562422;1268579,9118250033;1552;0,07696885538583614;2;1743,114;1402;22738,67913745827;105346,88273610824;202,2035986499318;363818,86619933235;-1207,02;-0,409140737335999;-45,0;-0,031098825155494125;0,787464481314433;0,7965;1593,0;79,65;407,0;20,35
200;142,0;142,0;24;2000;0,09918666931164452;2;3157,94;1445;22532,50854381111;105215,97874036014;124,47019654905762;1273086,7327253276;1505;0,0746379686570125;2;1602,217;1422;23274,79721504067;104890,8517545949;219,0545395542245;216455,61409987824;-1555,723;-0,4926385555140376;-23,0;-0,01591695501730104;0,7870720829558039;0,7925;1585,0;79,25;415,0;20,75
200;142,0;142,0;24;2000;0,09918666931164452;2;2977,193;1443;23320,524552287323;105350,55806394281;163,03351165540857;1322273,7421146913;1514;0,0750843086689149;2;1638,584;1400;23692,664292337984;105141,8441339053;348,17984156729045;293789,037224991;-1338,6090000000002;-0,4496211700081251;-43,0;-0,0297990297990298;0,8033417363863202;0,8095;1619,0;80,95;381,0;19,05
200;142,0;142,0;24;2000;0,09918666931164452;2;2998,894;1437;23445,91424525676;106149,64497100525;142,73072574845412;1343450,8862532123;1661;0,08237452886332076;2;2170,716;1436;23148,315644537433;106263,23415973489;168,9185151974342;543985,4176466297;-828,1779999999999;-0,2761611447420282;-1,0;-6,958942240779402E-4;0,7814049644898851;0,7905;1581,0;79,05;419,0;20,95
200;142,0;142,0;24;2000;0,09918666931164452;2;3067,266;1445;22949,537825397332;105271,49811215674;154,9602867594283;1296648,8871349492;1490;0,07389406863717517;2;1579,023;1393;23358,06844767416;105319,6007841188;270,5323364446074;249931,3323901135;-1488,2430000000002;-0,4852018051254766;-52,0;-0,035986159169550176;0,7947447624687459;0,7995;1599,0;79,95;401,0;20,05
20;142,0;142,0;24;200;0,00991866693116445;2;28,304;135;2585,8227406458914;10435,00719338566;77,18445273977034;19393,670554844186;137;0,006794286847847649;2;17,779;131;2665,1678936830135;10460,736724029639;73,5688303466253;4264,268629892822;-10,524999999999999;-0,3718555681175805;-4,0;-0,02962962962962963;0,7841362530413625;0,785;157,0;78,5;43,0;21,5
20;142,0;142,0;24;200;0,00991866693116445;2;26,414;138;2562,877554553225;10419,237365014942;65,35981046171833;18452,71839278322;141;0,006992660186470938;2;19,068;135;2611,5375470196254;10321,754774870671;12,217227851044527;4178,460075231401;-7,346;-0,27811009313242974;-3,0;-0,021739130434782608;0,7477761750210361;0,75;150,0;75,0;50,0;25,0
20;142,0;142,0;24;200;0,00991866693116445;2;27,366;139;2336,76308367653;10478,555690978907;35,79260730237888;16591,017894103366;162;0,008034120214243205;2;22,34;138;2496,249218179307;10528,818688181995;73,56947000268786;8487,247341809643;-5,026;-0,18365855441058246;-1,0;-0,007194244604316547;0,8116910331384015;0,815;163,0;81,5;37,0;18,5
20;142,0;142,0;24;200;0,00991866693116445;2;25,045;138;2679,542937853095;10495,82804024806;14,2851023949666;19292,70915254228;132;0,006546320174568538;2;17,951;132;2469,3391167442264;10063,337180858167;17,998064113940586;2469,3391167442264;-7,094000000000001;-0,2832501497304852;-6,0;-0,043478260869565216;0,7509380570409983;0,745;149,0;74,5;51,0;25,5
20;142,0;142,0;24;200;0,00991866693116445;2;25,133;134;2691,4298788391416;10260,037662421204;6,60778358206062;20454,86707917748;155;0,00768696687165245;2;20,095;133;2631,4546540169395;10290,825683722598;4,371029705660703;8420,654892854207;-5,038;-0,2004535869175984;-1,0;-0,007462686567164179;0,7971326164874551;0,8;160,0;80,0;40,0;20,0
20;64,0;64,0;24;200;0,048828125;2;28,15;137;2222,940127314171;10263,268121258761;31,327993944590844;16227,462929393449;161;0,039306640625;2;23,755;140;2002,5021072125355;10391,49267325601;86,99056604347555;6207,756532358861;-4,395;-0,1561278863232682;3,0;0,021897810218978103;0,7957955088389871;0,8;160,0;80,0;40,0;20,0
20;64,0;64,0;24;200;0,048828125;2;27,744;151;2236,0020703043238;10531,09050644668;32,08843614235616;13192,41221479551;167;0,040771484375;2;23,81;146;2182,810748307;10496,033323196458;1,2225748894595654;6766,7133197517;-3,934000000000001;-0,14179642445213383;-5,0;-0,033112582781456956;0,7185175104336782;0,745;149,0;74,5;51,0;25,5
20;64,0;64,0;24;200;0,048828125;2;26,915;147;1991,4295607285435;10476,568626162905;26,13906543436167;12546,006232589825;150;0,03662109375;2;20,467;143;2260,596029990297;10565,07417963534;153,47814964503812;3843,0132509835053;-6,448;-0,23956901356121124;-4,0;-0,027210884353741496;0,6828;0,69;138,0;69,0;62,0;31,0
20;64,0;64,0;24;200;0,048828125;2;26,798;145;2212,7933367808128;10303,180149888323;11,386813107509397;14383,156689075284;149;0,036376953125;2;20,363;142;2379,3407034597813;10309,340703459784;0,0;4044,879195881628;-6,434999999999999;-0,24012986043734605;-3,0;-0,020689655172413793;0,7508527437820766;0,755;151,0;75,5;49,0;24,5
20;64,0;64,0;24;200;0,048828125;2;28,991;147;2218,4512493312413;10855,462903223492;35,011653892248546;13976,242870786822;152;0,037109375;2;20,517;146;2286,198607813254;10831,638141009247;65,43953319599223;3657,917772501207;-8,474;-0,29229760960298024;-1,0;-0,006802721088435374;0,7542543859649123;0,76;152,0;76,0;48,0;24,0
20;50,0;50,0;24;200;0,08;2;28,765;139;2400,1120269062903;10464,164588225725;34,052561319437245;17040,795391034662;120;0,048;2;21,068;120;2035,5441877098476;9155,858566518482;130,31437880863518;2035,5441877098476;-7,696999999999999;-0,26758213106205453;-19,0;-0,1366906474820144;0,7497916666666667;0,725;145,0;72,5;55,0;27,5
20;50,0;50,0;24;200;0,08;2;27,729;141;2152,9283909466444;10292,566521004803;55,638130058158595;14855,205897531849;186;0,0744;2;25,602;140;2370,8733344673865;10382,882606929086;88,00927246169704;13276,890673017366;-2,126999999999999;-0,07670669695986147;-1,0;-0,0070921985815602835;0,7339170506912442;0,74;148,0;74,0;52,0;26,0
20;50,0;50,0;24;200;0,08;2;27,74;139;2346,7469876447717;10336,746987644772;0,0;16661,90361227788;142;0,0568;2;19,002;131;2635,599336660382;10442,465606813432;10,866270153047253;5534,758606986803;-8,738;-0,31499639509733235;-8,0;-0,05755395683453238;0,6887408936376882;0,695;139,0;69,5;61,0;30,5
20;50,0;50,0;24;200;0,08;2;27,094;139;2429,1829109715686;10402,894678050474;7,711767078903449;17247,198667898138;142;0,0568;2;19,945;134;2453,4380653110256;10361,393551296678;76,95548598565074;4416,188517559846;-7,149000000000001;-0,26385915700893187;-5,0;-0,03597122302158273;0,6560162700339971;0,665;133,0;66,5;67,0;33,5
20;50,0;50,0;24;200;0,08;2;28,227;140;2331,330087302578;10651,72347149425;55,39338419167444;16319,310611118044;158;0,0632;2;22,392;134;2503,6569243229137;10536,947933177385;67,29100885447116;8512,433542697907;-5,835000000000001;-0,20671697311085135;-6,0;-0,04285714285714286;0,6077757685352623;0,64;128,0;64,0;72,0;36,0
