numResources;dbMaxX;dbMaxY;iNumThreads;numTasks_UP;dbTasksDensity_UP;numSolutionsFound_UP;dblExecutionTime_UP;iTotServiced_UP;dbTraveledDistance_UP;dbCompletionTime_UP;dbWaitingTime_UP;dbTotalCosts_UP;numTasks_P;dbTasksDensity_P;numSolutionsFound_P;dblExecutionTime_P;iTotServiced_P;dbTraveledDistance_P;dbCompletionTime_P;dbWaitingTime_P;dbTotalCosts_P;dbAbsExecTimeDiff;dbPerExecTimeDiff;dbAbsSrvcdTasksDiff;dbPerSrvcdTasksDiff;dbPrecision;dbRecall;dbAbsCorrectlyClassified;dbPerCorrectlyClassified;dbAbsUncorrectlyClassified;dbPerUncorrectlyClassified
100;100,0;100,0;7;1000;0,1;2;817,128;738;8785,059997999262;51583,65246430746;185,59246630820803;238953,63194557992;807;0,0807;2;466,005;726;8764,391709924721;51457,155984588484;198,7642746637381;79755,96456031497;-351,12300000000005;-0,4297037918171939;-12,0;-0,016260162601626018;0,7016486828334971;0,724;724,0;72,4;276,0;27,6
10;100,0;100,0;7;100;0,01;2;6,024;75;1114,542250445851;5427,768176668524;34,22592622267268;3900,897876560479;75;0,0075;2;3,319;73;1047,08095687124;5302,6816774217505;12,600720550510118;1256,497148245488;-2,705;-0,4490371845949535;-2,0;-0,02666666666666667;0,7469333333333332;0,75;75,0;75,0;25,0;25,0
10;100,0;100,0;7;100;0,01;2;6,285;75;1093,4406566136106;5260,704501966215;39,26384535260456;3827,0422981476377;70;0,007;2;2,954;70;987,1648492886375;4904,099855732924;192,93500644428656;987,1648492886375;-3,331;-0,5299920445505171;-5,0;-0,06666666666666667;0,7869047619047619;0,77;77,0;77,0;23,0;23,0
10;100,0;100,0;7;100;0,01;2;6,171;76;1060,7102955793896;5452,71029557939;0,0;3606,4150049699247;73;0,0073;2;3,203;73;978,5467404351507;5200,011037135157;43,46429670000464;978,5467404351507;-2,9680000000000004;-0,480959325879112;-3,0;-0,039473684210526314;0,7275494672754946;0,72;72,0;72,0;28,0;28,0
10;100,0;100,0;7;100;0,01;2;6,042;71;1105,976592719104;5195,4177948212455;14,441202102141915;4313,308711604506;78;0,0078;2;3,517;69;1095,9404228398444;5187,940422839845;0,0;2082,2868033957043;-2,525;-0,41790797749089703;-2,0;-0,028169014084507043;0,6811188811188811;0,7;70,0;70,0;30,0;30,0
10;100,0;100,0;7;100;0,01;2;5,938;77;1066,0255090031387;5239,279417783965;13,253908780826976;3517,884179710358;86;0,0086;2;4,386;76;1040,5779255215748;5191,253647760276;16,675722238700928;2081,1558510431496;-1,5519999999999996;-0,2613674637925227;-1,0;-0,012987012987012988;0,7037873754152824;0,74;74,0;74,0;26,0;26,0
10;45,0;45,0;7;100;0,04938271604938271;2;5,905;70;1184,099388832668;5171,576796298019;3,4774074653505522;4736,397555330672;77;0,03802469135802469;2;3,354;69;1370,7236532013162;5181,255609251684;4,531956050369445;2467,302575762369;-2,551;-0,43200677392040643;-1,0;-0,014285714285714285;0,7371541501976284;0,75;75,0;75,0;25,0;25,0
10;45,0;45,0;7;100;0,04938271604938271;2;5,971;68;1091,678598292122;5212,7079621996545;16,02936390753166;4585,0501128269125;91;0,044938271604938275;2;4,823;69;1239,7929302642547;5234,791039628508;21,99810936425399;3967,337376845615;-1,1479999999999997;-0,1922626025791324;1,0;0,014705882352941176;0,8281318681318681;0,77;77,0;77,0;23,0;23,0
10;45,0;45,0;7;100;0,04938271604938271;2;6,086;69;1234,3269386393195;5243,973059804864;1,6461211655449688;5060,740448421209;54;0,02666666666666667;2;2,386;54;1014,9153254892968;4357,501388620962;126,58606313166456;1014,9153254892968;-3,7;-0,6079526782780151;-15,0;-0,21739130434782608;0,7037439613526569;0,65;65,0;65,0;35,0;35,0
10;45,0;45,0;7;100;0,04938271604938271;2;6,015;71;1209,9281973444947;5122,371900933769;18,443703589273355;4718,719969643529;83;0,04098765432098765;2;3,969;69;1289,3119664853516;5143,071287784478;5,7593212991261;3094,348719564844;-2,046;-0,34014962593516207;-2,0;-0,028169014084507043;0,6712260807937633;0,7;70,0;70,0;30,0;30,0
10;45,0;45,0;7;100;0,04938271604938271;2;6,067;70;1265,1879013466528;5201,883174107277;1,695272760624448;5060,751605386611;88;0,04345679012345679;2;4,616;68;1289,8066289797441;5233,806628979745;0,0;3869,419886939233;-1,4510000000000005;-0,23916268336904573;-2,0;-0,02857142857142857;0,6371969696969697;0,69;69,0;69,0;31,0;31,0
10;35,0;35,0;7;100;0,08163265306122448;2;5,318;67;1300,4948735244143;5170,494873524416;0,0;5592,127956154981;80;0,0653061224489796;2;3,768;66;1411,387897746564;5157,387897746564;0,0;3387,3309545917537;-1,5499999999999998;-0,29146295599849564;-1,0;-0,014925373134328358;0,7264999999999999;0,74;74,0;74,0;26,0;26,0
10;35,0;35,0;7;100;0,08163265306122448;2;5,968;72;1357,004843731995;5230,004843731996;0,0;5156,618406181581;69;0,0563265306122449;2;2,669;67;1456,4555192934845;5294,758705902777;7,303186609292538;1747,7466231521814;-3,299;-0,5527815013404825;-5,0;-0,06944444444444445;0,6866199158485274;0,68;68,0;68,0;32,0;32,0
10;35,0;35,0;7;100;0,08163265306122448;2;6,116;71;1423,4600792957708;5407,399284431134;16,93920513536409;5551,494309253506;80;0,0653061224489796;2;3,764;70;1521,167393598779;5317,0313165784255;3,8639229796473273;3042,3347871975584;-2,352;-0,38456507521255723;-1,0;-0,014084507042253521;0,70975;0,73;73,0;73,0;27,0;27,0
10;35,0;35,0;7;100;0,08163265306122448;2;6,032;69;1402,7325986962312;5199,661583195591;24,92898449935933;5751,203654654549;86;0,07020408163265306;2;4,337;68;1552,5727128185852;5228,873211690175;45,30049887159049;4347,203595892039;-1,6950000000000003;-0,281001326259947;-1,0;-0,014492753623188406;0,6826079734219269;0,71;71,0;71,0;29,0;29,0
10;35,0;35,0;7;100;0,08163265306122448;2;6,134;67;1404,9800182195488;5386,705863385701;3,72584516615359;6041,41407834406;89;0,07265306122448979;2;4,917;66;1407,0034354840748;5402,108132855462;3,104697371386578;4643,111337097447;-1,2170000000000005;-0,1984023475709163;-1,0;-0,014925373134328358;0,6761389172625129;0,69;69,0;69,0;31,0;31,0
200;448,0;448,0;7;2000;0,009964923469387755;2;2075,498;853;54682,406892884814;104968,37303220193;75,96613931710658;6326754,477506773;861;0,004289899553571429;2;748,662;861;52302,83611333487;103996,20542949822;87,36931616335966;52302,83611333487;-1326,836;-0,6392856075987546;8,0;0,009378663540445486;0,9435527874054608;0,9435;1887,0;94,35;113,0;5,65
200;448,0;448,0;7;2000;0,009964923469387755;2;2177,03;869;53785,94686147791;104563,90573976417;140,95887828624677;6136976,53689463;893;0,004449338329081632;2;857,461;865;53503,72979615104;104625,7566575381;56,0268613869527;203314,17322537396;-1319,5690000000002;-0,6061326669820811;-4,0;-0,004602991944764097;0,9293560160274987;0,929;1858,0;92,9;142,0;7,1
200;448,0;448,0;7;2000;0,009964923469387755;2;1985,064;882;55637,67957570453;105874,68168494733;120,00210924283226;6275930,256139472;858;0,004274952168367347;2;1317,791;858;46441,43861378009;95949,74510744351;316,30649366346194;46441,43861378009;-667,2730000000001;-0,33614684463573974;-24,0;-0,027210884353741496;0,9315707516359881;0,9315;1863,0;93,15;137,0;6,85
200;448,0;448,0;7;2000;0,009964923469387755;2;2012,502;865;54733,999540267876;105223,55998175469;56,56044148678939;6267042,947360672;891;0,004439373405612245;2;845,579;864;54428,16617334202;104987,66194481002;81,49577146786112;201384,21484136546;-1166,923;-0,5798369392924827;-1,0;-0,0011560693641618498;0,9352930112668616;0,935;1870,0;93,5;130,0;6,5
200;448,0;448,0;7;2000;0,009964923469387755;2;1982,257;883;54009,34258307102;104880,44960714034;153,10702406932137;6086852,909112104;939;0,004678531568877551;2;957,247;888;53463,705508068946;105123,74154620903;68,03603814002531;326128,6035992206;-1025,0100000000002;-0,5170923850943647;5,0;0,0056625141562853904;0,9251579938952843;0,9235;1847,0;92,35;153,0;7,65
200;200,0;200,0;7;2000;0,05;2;4134,404;1328;30584,60912069735;105772,44194684886;260,83282615150796;2085870,3420315592;1380;0,0345;2;2000,783;1304;30341,510602741328;105528,71508098883;242,20447824747077;260936,99118357545;-2133,6210000000005;-0,516064951562547;-24,0;-0,018072289156626505;0,8527537050023375;0,8545;1709,0;85,45;291,0;14,55
200;200,0;200,0;7;2000;0,05;2;4065,62;1316;30374,33271374421;105904,78143835686;161,44872461263145;2107978,6903338484;1311;0,032775;2;1582,65;1292;30416,52598958508;105551,42480743017;198,89881784508174;88207,92536979674;-2482,97;-0,6107235796754247;-24,0;-0,0182370820668693;0,8736044245465687;0,873;1746,0;87,3;254,0;12,7
200;200,0;200,0;7;2000;0,05;2;4207,223;1281;30733,232301361477;105548,05115103947;247,81884967796833;2240452,6347692516;1270;0,03175;2;1529,418;1237;31157,901939662854;105129,95748886238;275,05554919950185;133978,97834055027;-2677,8050000000003;-0,6364780283811912;-44,0;-0,03434816549570648;0,8600369970876929;0,859;1718,0;85,9;282,0;14,1
200;200,0;200,0;7;2000;0,05;2;4243,368;1314;30710,10272385557;106148,27602564624;222,17330179076788;2137423,149580348;1325;0,033125;2;1703,318;1298;30714,25899476152;106146,97168072655;148,71268596504876;113642,75828061762;-2540,05;-0,5985929101600427;-16,0;-0,0121765601217656;0,8709084835779175;0,871;1742,0;87,1;258,0;12,9
