numResources;numTasks;dbMaxX;dbMaxY;dbTasksDensity;numSolutionsFound;dblExecutionTime;iNumThreads;iTotServices;dbTraveledDistance;dbTransportTime;dbCompletionTime;dbWaitingTime;dbTotalCosts;iNumDeliveries
100;1000;100,0;100,0;0,1;2;832,11;7;736;9145,649785443107;9145,649785443109;51483,60040921831;89,950623775196;250590,80412114115;0,0
100;807;100,0;100,0;0,1;2;444,311;7;735;8507,554699928429;8507,554699928429;51679,39613518886;127,84143526044045;69761,94853941312;0,0
