numResources;numTasks;dbMaxX;dbMaxY;dbTasksDensity;numSolutionsFound;dblExecutionTime;iNumThreads;iTotServices;dbTraveledDistance;dbTransportTime;dbCompletionTime;dbWaitingTime;dbTotalCosts;iNumDeliveries
200;2000;200,0;200,0;0,05;2;4131,277;7;1300;30465,148023600053;30465,148023600064;105401,3885537578;148,24053015776906;2163025,509675604;0,0
200;1218;200,0;200,0;0,05;2;1818,365;7;1218;25450,16651001167;25450,166510011677;97549,14785093091;554,9813409192222;25450,16651001167;0,0
