numResources;numTasks;dbMaxX;dbMaxY;dbTasksDensity;numSolutionsFound;dblExecutionTime;iNumThreads;iTotServices;dbTraveledDistance;dbTransportTime;dbCompletionTime;dbWaitingTime;dbTotalCosts;iNumDeliveries
20;200;50,0;50,0;0,08;2;32,822;7;142;2424,877425976874;2424,8774259768743;10586,108751073794;2,2313250969206138;16489,16649664274;0,0
20;158;50,0;50,0;0,08;2;23,193;7;134;2460,2007551926868;2460,2007551926868;10499,451207241598;49,2504520489137;8364,682567655134;0,0
