numResources;numTasks;dbMaxX;dbMaxY;dbTasksDensity;numSolutionsFound;dblExecutionTime;iNumThreads;iTotServices;dbTraveledDistance;dbTransportTime;dbCompletionTime;dbWaitingTime;dbTotalCosts;iNumDeliveries
100;1000;100,0;100,0;0,1;2;548,685;24;753;9122,809743092663;9122,809743092661;52579,81578602089;62,006042928224474;234456,21039748145;0,0
100;1000;100,0;100,0;0,1;2;526,944;24;753;8781,938017107657;8781,938017107657;52716,062894252165;245,1248771445006;225695,8070396668;0,0
100;1000;100,0;100,0;0,1;2;514,867;24;779;8734,173007513991;8734,173007513991;53316,74660594809;100,57359843407005;201759,3964735732;0,0
100;1000;100,0;100,0;0,1;2;532,006;24;750;8875,052264706319;8875,052264706319;52023,29235633596;127,24009162963546;230751,35888236432;0,0
100;1000;100,0;100,0;0,1;2;518,324;24;755;8929,839040452987;8929,839040452987;53231,44390292517;193,604862472187;227710,89553155118;0,0
