strFullTimeStamp;strTimeStampDay;strInstanceName;strHash;numResources;dbMaxX;dbMaxY;iNumThreads;numTasks_UP;dbTasksDensity_UP;numSolutionsFound_UP;dblExecutionTime_UP;iTotServiced_UP;iTotUnserviced_UP;iNumVehiclesUsed_UP;dbTimeWinViolation_UP;dbOperationTime_UP;dbServiceTime_UP;dbWaitingTime_UP;dbTransportTime_UP;dbTotalCosts_UP;dbTraveledDistance_UP;numTasks_P;dbTasksDensity_P;numSolutionsFound_P;dblExecutionTime_P;iTotServiced_P;iTotUnserviced_P;iNumVehiclesUsed_P;dbTimeWinViolation_P;dbOperationTime_P;dbServiceTime_P;dbWaitingTime_P;dbTransportTime_P;dbTotalCosts_P;dbTraveledDistance_P;dbAbsExecTimeDiff;dbPerExecTimeDiff;dbAbsSrvcdTasksDiff;dbPerSrvcdTasksDiff;dbPrecision;dbRecall;dbAbsCorrectlyClassified;dbPerCorrectlyClassified;dbAbsUncorrectlyClassified;dbPerUncorrectlyClassified
08/01/2018 20.19.19;08/01/2018;output/Batch10_10_d001/DS_10_10_0.xml;7e209d8d;10;91,74350305474786;85,08586270319782;24;10;Infinity;2;0,528;10;0;2;0,0;939,2395215118581;618,0;0,0;321,23952151185813;321,23952151185813;321,23952151185813;10;Infinity;2;0,476;10;0;2;0,0;939,2395215118581;618,0;0,0;321,23952151185813;321,23952151185813;321,23952151185813;-0,052000000000000046;-0,09848484848484856;0,0;0,0;1,0;1,0;10,0;100,0;0,0;0,0
08/01/2018 20.19.20;08/01/2018;output/Batch10_10_d001/DS_10_10_1.xml;edb86557;10;85,2733905611985;99,65207266768196;24;10;Infinity;2;0,476;10;0;2;0,0;888,4598428605431;604,0;9,105107739646996;275,35473512089607;275,35473512089607;275,35473512089607;10;Infinity;2;0,451;10;0;2;0,0;888,4598428605431;604,0;9,105107739646996;275,35473512089607;275,35473512089607;275,35473512089607;-0,024999999999999967;-0,052521008403361276;0,0;0,0;1,0;1,0;10,0;100,0;0,0;0,0
08/01/2018 20.19.21;08/01/2018;output/Batch10_10_d001/DS_10_10_2.xml;eab968aa;10;88,20287692522733;98,89770595657873;24;10;Infinity;2;0,408;10;0;2;0,0;906,5511648299521;527,0;122,82512786090865;256,72603696904343;256,72603696904343;256,72603696904343;10;Infinity;2;0,394;10;0;2;0,0;906,5511648299521;527,0;122,82512786090865;256,72603696904343;256,72603696904343;256,72603696904343;-0,013999999999999957;-0,03431372549019598;0,0;0,0;1,0;1,0;10,0;100,0;0,0;0,0
08/01/2018 20.19.22;08/01/2018;output/Batch10_10_d001/DS_10_10_3.xml;444c2fd4;10;89,44400730993827;67,81272140597734;24;10;Infinity;2;0,435;10;0;3;0,0;776,7071717236985;550,0;0,0;226,70717172369848;226,70717172369854;226,70717172369854;10;Infinity;2;0,433;10;0;3;0,0;776,7071717236985;550,0;0,0;226,70717172369848;226,70717172369854;226,70717172369854;-0,0020000000000000018;-0,004597701149425292;0,0;0,0;1,0;1,0;10,0;100,0;0,0;0,0
08/01/2018 20.19.23;08/01/2018;output/Batch10_10_d001/DS_10_10_4.xml;9de564bb;10;98,9798373743352;93,22836129337367;24;10;Infinity;2;0,448;10;0;3;0,0;974,1458132465931;555,0;89,5656264209914;329,5801868256017;329,5801868256018;329,5801868256018;10;Infinity;2;0,431;10;0;3;0,0;974,1458132465931;555,0;89,5656264209914;329,5801868256017;329,5801868256018;329,5801868256018;-0,017000000000000015;-0,0379464285714286;0,0;0,0;1,0;1,0;10,0;100,0;0,0;0,0
08/01/2018 20.19.24;08/01/2018;output/Batch10_10_d001/DS_10_10_5.xml;fe64bc34;10;95,08173369453907;97,62374749913089;24;10;Infinity;2;0,41;10;0;2;0,0;898,0762052425856;551,0;5,9900898147097905;341,0861154278757;341,0861154278759;341,0861154278759;10;Infinity;2;0,43;10;0;2;0,0;898,0762052425856;551,0;5,9900898147097905;341,0861154278757;341,0861154278759;341,0861154278759;0,020000000000000018;0,04878048780487809;0,0;0,0;1,0;1,0;10,0;100,0;0,0;0,0
08/01/2018 20.19.25;08/01/2018;output/Batch10_10_d001/DS_10_10_6.xml;fd37949f;10;98,97849600745658;76,44986939214692;24;10;Infinity;2;0,415;10;0;3;0,0;914,1974057828332;580,0;99,27607525573347;234,92133052709977;234,9213305270998;234,9213305270998;10;Infinity;2;0,418;10;0;3;0,0;914,1974057828332;580,0;99,27607525573347;234,92133052709977;234,9213305270998;234,9213305270998;0,0030000000000000027;0,0072289156626506096;0,0;0,0;1,0;1,0;10,0;100,0;0,0;0,0
08/01/2018 20.19.26;08/01/2018;output/Batch10_10_d001/DS_10_10_7.xml;1ea57fb3;10;82,03060232492349;95,45956363591999;24;10;Infinity;2;0,451;10;0;3;0,0;991,0287885205024;609,0;29,46639026675757;352,56239825374496;352,5623982537448;352,5623982537448;10;Infinity;2;0,433;10;0;3;0,0;991,0287885205024;609,0;29,46639026675757;352,56239825374496;352,5623982537448;352,5623982537448;-0,018000000000000016;-0,039911308203991164;0,0;0,0;1,0;1,0;10,0;100,0;0,0;0,0
08/01/2018 20.19.27;08/01/2018;output/Batch10_10_d001/DS_10_10_8.xml;b06f34c3;10;87,23402335796352;91,3925003782445;24;10;Infinity;2;0,433;10;0;2;0,0;940,6070719181657;617,0;0,0;323,60707191816584;323,6070719181658;323,6070719181658;10;Infinity;2;0,415;10;0;2;0,0;940,6070719181657;617,0;0,0;323,60707191816584;323,6070719181658;323,6070719181658;-0,018000000000000016;-0,04157043879907625;0,0;0,0;1,0;1,0;10,0;100,0;0,0;0,0
