numResources;numTasks;dbMaxX;dbMaxY;dbTasksDensity;numSolutionsFound;dblExecutionTime;iNumThreads;iTotServices;dbTraveledDistance;dbTransportTime;dbCompletionTime;dbWaitingTime;dbTotalCosts;iNumDeliveries
250;5000;700,0;700,0;0,01020408163265306;2;3199,368;24;987;73158,76915107366;73158,76915107366;130934,43460101122;254,66544993754803;2,9431772829476934E7;0,0
250;5000;700,0;700,0;0,01020408163265306;2;3139,444;24;992;73530,86102583744;73530,86102583744;132144,47045236215;52,60942652459403;2,9544699960181486E7;0,0
250;5000;700,0;700,0;0,01020408163265306;2;2972,25;24;998;73549,31997356401;73549,31997356401;131544,56482358093;141,24485001692483;2,9507987173393883E7;0,0
250;5000;700,0;700,0;0,01020408163265306;2;3215,191;24;975;74634,24331464687;74634,24331464684;130753,12824640506;125,8849317581728;3,0114917177460015E7;0,0
250;5000;700,0;700,0;0,01020408163265306;2;3198,123;24;1012;73159,7303723778;73159,73037237783;131641,75916480192;256,02879242417544;2,924926020287665E7;0,0
