numResources;numTasks;dbMaxX;dbMaxY;dbTasksDensity;numSolutionsFound;dblExecutionTime;iNumThreads;iTotServices;dbTraveledDistance;dbTransportTime;dbCompletionTime;dbWaitingTime;dbTotalCosts;iNumDeliveries
200;2000;448,0;448,0;0,009964923469387755;2;2041,462;7;883;54057,29329046593;54057,29329046593;104560,87300292299;112,57971245701435;6092256,953835511;0,0
200;939;448,0;448,0;0,009964923469387755;2;978,835;7;888;53171,5559330675;53171,5559330675;104949,1212937999;91,56536073238283;324346,4911917118;0,0
